,Unnamed: 0,year,species,port,county,weight_type,weight,value,number_harvesters,price_per_lb
2174,2174,2014,Lobster American,Surry,Hancock,Live Pounds,20748.0,80017.8,4,3.856651243
2175,2175,2014,Lobster American,Swans Island,Hancock,Live Pounds,2685873.2,9681746.718,95,3.604692402
2176,2176,2014,Lobster American,Tenants Harbor,Knox,Live Pounds,2236397.01,7673806.178,99,3.43132554
2177,2177,2014,Lobster American,Trenton,Hancock,Live Pounds,122510.55,474696.184,24,3.874737188
2178,2178,2014,Lobster American,Vinalhaven,Knox,Live Pounds,9628898.51,34851935.54,234,3.619514268
2179,2179,2014,Lobster American,Wells,York,Live Pounds,12356.87,48533.51,6,3.927654009
2180,2180,2014,Lobster American,Winter Harbor,Hancock,Live Pounds,2386938.5,8336681.49,37,3.492625172
2181,2181,2014,Lobster American,Yarmouth,Cumberland,Live Pounds,27651.96,135149.64,8,4.88752479
2182,2182,2014,Lobster American,York,York,Live Pounds,694657.35,2904404.025,26,4.18105995
2450,2450,2015,Lobster American,Addison,Washington,Live Pounds,1701322.5,6905848.1,78,4.059105843
2451,2451,2015,Lobster American,Bailey Island,Cumberland,Live Pounds,1339862.02,5713212.479,69,4.26403047
2452,2452,2015,Lobster American,Bar Harbor,Hancock,Live Pounds,1312931.75,5800170.501,52,4.417724304
2453,2453,2015,Lobster American,Bass Harbor,Hancock,Live Pounds,2383210.55,10698012.61,90,4.488907877
2454,2454,2015,Lobster American,Beals,Washington,Live Pounds,5451439.5,19980191.97,247,3.665122207
2455,2455,2015,Lobster American,Belfast,Waldo,Live Pounds,334915.1,1380526.928,35,4.12202056
2456,2456,2015,Lobster American,Biddeford Pool,York,Live Pounds,142643.13,630272.364,20,4.418525897
2457,2457,2015,Lobster American,Blue Hill,Hancock,Live Pounds,1366171.22,5738645.843,66,4.200531938
2458,2458,2015,Lobster American,Boothbay Harbor,Lincoln,Live Pounds,1392866.65,6089033.66,109,4.371584071
2459,2459,2015,Lobster American,Bremen,Lincoln,Live Pounds,805655.35,3148985.34,46,3.908601041
2460,2460,2015,Lobster American,Brooklin,Hancock,Live Pounds,87000.75,300313.695,9,3.451851794
2461,2461,2015,Lobster American,Brooksville,Hancock,Live Pounds,6261.75,28513.829,4,4.553651775
2462,2462,2015,Lobster American,Bucks Harbor,Washington,Live Pounds,616668.7,2145352.09,39,3.478937864
2463,2463,2015,Lobster American,Camden,Knox,Live Pounds,10067.0,46187.55,4,4.588015298
2464,2464,2015,Lobster American,Cape Elizabeth,Cumberland,Live Pounds,34379.0,171521.4,22,4.989132901
2465,2465,2015,Lobster American,Cape Porpoise,York,Live Pounds,755318.15,3447617.115,45,4.564456865
2466,2466,2015,Lobster American,Chebeague Island,Cumberland,Live Pounds,761531.0,3180161.446,66,4.176010492
2467,2467,2015,Lobster American,Cundys Harbor,Cumberland,Live Pounds,2091994.4,8792972.557,107,4.203153009
2468,2468,2015,Lobster American,Cushing,Knox,Live Pounds,1968387.75,9054702.839,74,4.600060552
2469,2469,2015,Lobster American,Cutler,Washington,Live Pounds,1853683.3,6861531.24,53,3.701566087
2470,2470,2015,Lobster American,Deer Isle,Hancock,Live Pounds,1334041.1,5925883.285,36,4.44205451
2471,2471,2015,Lobster American,Eastport,Washington,Live Pounds,837507.56,3801373.033,36,4.538911903
2472,2472,2015,Lobster American,Falmouth,Cumberland,Live Pounds,96135.1,492734.97,7,5.125442944
2473,2473,2015,Lobster American,Five Islands,Sagadahoc,Live Pounds,352386.04,1537194.185,60,4.362244841
2474,2474,2015,Lobster American,Freeport,Cumberland,Live Pounds,325960.67,1488932.233,15,4.56782787
2475,2475,2015,Lobster American,Frenchboro,Hancock,Live Pounds,137252.5,622053.1,4,4.53218047
2476,2476,2015,Lobster American,Friendship,Knox,Live Pounds,4766066.0,21243369.8,180,4.457212678
2477,2477,2015,Lobster American,Georgetown,Sagadahoc,Live Pounds,431881.45,1796655.91,22,4.160067329
2478,2478,2015,Lobster American,Gouldsboro,Hancock,Live Pounds,140149.0,479299.75,11,3.41992986
2479,2479,2015,Lobster American,Gouldsboro,Hancock,Live Pounds,456716.0,1538881.15,19,3.369448738
2480,2480,2015,Lobster American,Hancock,Hancock,Live Pounds,131862.8,556035.065,23,4.216769741
2481,2481,2015,Lobster American,Harpswell,Cumberland,Live Pounds,2336027.6,10149833.75,111,4.344911742
2482,2482,2015,Lobster American,Harrington,Washington,Live Pounds,1214874.0,5288211.85,49,4.352889147
2483,2483,2015,Lobster American,Jonesport,Washington,Live Pounds,2837051.95,9825849.515,186,3.463401336
2484,2484,2015,Lobster American,Kennebunkport,York,Live Pounds,277270.49,1235430.753,22,4.455687848
2485,2485,2015,Lobster American,Kittery,York,Live Pounds,1424905.14,6287131.714,62,4.412315976
2486,2486,2015,Lobster American,Lamoine,Hancock,Live Pounds,149533.02,667397.328,8,4.463210387
2487,2487,2015,Lobster American,Lincolnville,Waldo,Live Pounds,186196.0,799274.21,10,4.292649735
2488,2488,2015,Lobster American,Lubec,Washington,Live Pounds,438023.56,2005122.212,33,4.577658362
2489,2489,2015,Lobster American,Milbridge,Washington,Live Pounds,2716172.5,10586846.0,79,3.897707528
2490,2490,2015,Lobster American,Monhegan,Lincoln,Live Pounds,42102.25,206574.235,5,4.906489202
2491,2491,2015,Lobster American,New Harbor,Lincoln,Live Pounds,1243411.35,5176099.131,53,4.162821202
2492,2492,2015,Lobster American,Northeast Harbor,Hancock,Live Pounds,1145658.1,5395299.115,46,4.709344887
2493,2493,2015,Lobster American,Ogunquit,York,Live Pounds,419745.99,1912746.265,16,4.55691373
2494,2494,2015,Lobster American,Other Hancock,Hancock,Live Pounds,461648.53,1952305.615,39,4.228986963
2495,2495,2015,Lobster American,Other Hancock,Hancock,Live Pounds,156557.65,669027.23,12,4.273360197
2496,2496,2015,Lobster American,Other Maine,Not-Specified,Live Pounds,11761114.54,48231671.94,478,4.100943986
2497,2497,2015,Lobster American,Owls Head,Knox,Live Pounds,2289168.84,9950922.627,72,4.346958797
2498,2498,2015,Lobster American,Pemaquid,Lincoln,Live Pounds,205155.2,891561.185,21,4.345788871
2499,2499,2015,Lobster American,Phippsburg,Sagadahoc,Live Pounds,12695.19,59216.95,7,4.664518609
2500,2500,2015,Lobster American,Pine Point,Cumberland,Live Pounds,12655.2,55583.33,4,4.392133668
2501,2501,2015,Lobster American,Port Clyde,Knox,Live Pounds,2542355.3,10381397.25,104,4.083377823
2502,2502,2015,Lobster American,Portland,Cumberland,Live Pounds,3759095.53,16625795.28,228,4.422817975
2503,2503,2015,Lobster American,Prospect Harbor,Hancock,Live Pounds,903155.0,3960491.1,38,4.385173198
2504,2504,2015,Lobster American,Rockland,Knox,Live Pounds,3091100.07,13333826.99,165,4.313618676
2505,2505,2015,Lobster American,Rockport,Knox,Live Pounds,649149.05,2745325.043,29,4.229113549
2506,2506,2015,Lobster American,Round Pond,Lincoln,Live Pounds,310756.46,1229874.51,26,3.957679625
2507,2507,2015,Lobster American,Saco,York,Live Pounds,71641.7,315701.73,10,4.406675581
2508,2508,2015,Lobster American,Scarborough,Cumberland,Live Pounds,414710.75,1788126.495,31,4.311743776
2509,2509,2015,Lobster American,Sedgwick,Hancock,Live Pounds,18324.85,82766.02,5,4.516600136
2510,2510,2015,Lobster American,Sorrento,Hancock,Live Pounds,919405.29,3120573.013,37,3.394121229
2511,2511,2015,Lobster American,South Bristol,Lincoln,Live Pounds,1445045.0,5902224.495,78,4.084457228
2512,2512,2015,Lobster American,South Thomaston,Knox,Live Pounds,485695.0,2084579.75,28,4.291952254
2513,2513,2015,Lobster American,Southport,Lincoln,Live Pounds,487345.15,2076059.238,43,4.259936183
2514,2514,2015,Lobster American,Southwest Harbor,Hancock,Live Pounds,2440817.3,10895943.77,108,4.46405545
2515,2515,2015,Lobster American,Spruce Head,Knox,Live Pounds,4429903.02,16876707.41,135,3.8097239
2516,2516,2015,Lobster American,St. George,Knox,Live Pounds,394125.7,1853894.21,34,4.70381457
2517,2517,2015,Lobster American,Steuben,Washington,Live Pounds,2282816.22,9373306.403,77,4.106027599
2518,2518,2015,Lobster American,Stockton Springs,Waldo,Live Pounds,73061.9,328088.23,10,4.490551573
2519,2519,2015,Lobster American,Stonington,Hancock,Live Pounds,17349138.25,66473365.56,401,3.831508205
2520,2520,2015,Lobster American,Sullivan,Hancock,Live Pounds,147765.8,642783.535,25,4.350015599
2521,2521,2015,Lobster American,Swans Island,Hancock,Live Pounds,2701104.95,10949122.29,99,4.053571591
2522,2522,2015,Lobster American,Tenants Harbor,Knox,Live Pounds,2544374.94,9719668.91,93,3.820061563
2523,2523,2015,Lobster American,Vinalhaven,Knox,Live Pounds,9596249.19,39255822.19,222,4.090746438
2524,2524,2015,Lobster American,Winter Harbor,Hancock,Live Pounds,2168168.3,8414214.005,40,3.880793758
2525,2525,2015,Lobster American,York,York,Live Pounds,681853.8,3078360.523,23,4.51469292
2778,2778,2016,Lobster American,Addison,Washington,Live Pounds,2021082.6,8030745.43,84,3.973486997
2779,2779,2016,Lobster American,Bailey Island,Cumberland,Live Pounds,1613914.55,6702919.439,67,4.153205905
2780,2780,2016,Lobster American,Bar Harbor,Hancock,Live Pounds,1270383.2,5819351.183,62,4.580784115
2781,2781,2016,Lobster American,Bass Harbor,Hancock,Live Pounds,2778755.4,12503038.29,107,4.499510209
2782,2782,2016,Lobster American,Beals,Washington,Live Pounds,6425549.05,22204032.98,256,3.455585322
2783,2783,2016,Lobster American,Biddeford Pool,York,Live Pounds,173826.86,792955.769,15,4.561756273
2784,2784,2016,Lobster American,Blue Hill,Hancock,Live Pounds,1567498.91,6459190.438,66,4.12069852
2785,2785,2016,Lobster American,Boothbay Harbor,Lincoln,Live Pounds,1836109.08,7818656.632,116,4.258274586
2786,2786,2016,Lobster American,Bremen,Lincoln,Live Pounds,844937.0,3253922.65,56,3.851083158
2787,2787,2016,Lobster American,Bristol,Lincoln,Live Pounds,20975.0,98549.85,7,4.698443385
2788,2788,2016,Lobster American,Brooksville,Hancock,Live Pounds,4393.76,20417.533,6,4.646938613
2789,2789,2016,Lobster American,Bucks Harbor,Washington,Live Pounds,666204.0,2344805.925,33,3.519651526
2790,2790,2016,Lobster American,Cape Elizabeth,Cumberland,Live Pounds,41589.5,208915.19,18,5.023267652
2791,2791,2016,Lobster American,Cape Porpoise,York,Live Pounds,947943.39,4239243.285,44,4.472042666
2792,2792,2016,Lobster American,Chebeague Island,Cumberland,Live Pounds,1040989.0,4416142.752,67,4.242256885
2793,2793,2016,Lobster American,Corea,Hancock,Live Pounds,2487082.0,9155462.5,45,3.68120653
2794,2794,2016,Lobster American,Cundys Harbor,Cumberland,Live Pounds,2695698.1,11013034.95,115,4.085411104
2795,2795,2016,Lobster American,Cushing,Knox,Live Pounds,2300661.5,10505190.95,79,4.566161058
2796,2796,2016,Lobster American,Cutler,Washington,Live Pounds,1592028.9,5605764.94,60,3.521145213
2797,2797,2016,Lobster American,Deer Isle,Hancock,Live Pounds,1390773.6,6060778.5,36,4.357846957
2798,2798,2016,Lobster American,Falmouth,Cumberland,Live Pounds,85771.1,405596.98,5,4.72883034
2799,2799,2016,Lobster American,Five Islands,Sagadahoc,Live Pounds,385315.65,1681699.428,57,4.364472162
2800,2800,2016,Lobster American,Freeport,Cumberland,Live Pounds,337627.26,1538046.73,12,4.555457785
2801,2801,2016,Lobster American,Frenchboro,Hancock,Live Pounds,179905.5,816797.37,6,4.540146744
2802,2802,2016,Lobster American,Friendship,Knox,Live Pounds,4874498.8,21143510.94,152,4.337576397
2803,2803,2016,Lobster American,Georgetown,Sagadahoc,Live Pounds,514663.5,2117133.02,24,4.113625738
2804,2804,2016,Lobster American,Gouldsboro,Hancock,Live Pounds,326903.0,1049054.55,16,3.209069816
2805,2805,2016,Lobster American,Gouldsboro,Hancock,Live Pounds,413543.4,1364965.445,18,3.300658274
2806,2806,2016,Lobster American,Hancock,Hancock,Live Pounds,533579.9,2343757.08,31,4.392513811
2807,2807,2016,Lobster American,Harpswell,Cumberland,Live Pounds,2720646.59,11593961.95,113,4.261472987
2808,2808,2016,Lobster American,Harrington,Washington,Live Pounds,1299148.4,5832460.49,43,4.489449004
2809,2809,2016,Lobster American,Islesboro,Waldo,Live Pounds,194456.75,821583.41,5,4.225018725
2810,2810,2016,Lobster American,Jonesport,Washington,Live Pounds,3347362.2,11198489.53,189,3.345466926
2811,2811,2016,Lobster American,Kennebunk,York,Live Pounds,39410.1,179487.25,3,4.554346475
2812,2812,2016,Lobster American,Kennebunkport,York,Live Pounds,261470.53,1160382.125,22,4.437907878
2813,2813,2016,Lobster American,Kittery,York,Live Pounds,1582358.4,6983335.63,66,4.41324521
2814,2814,2016,Lobster American,Lamoine,Hancock,Live Pounds,175135.0,777272.352,14,4.438132595
2815,2815,2016,Lobster American,Machiasport,Washington,Live Pounds,1510569.2,5745038.365,54,3.803227528
2816,2816,2016,Lobster American,Milbridge,Washington,Live Pounds,3032824.5,11769166.18,88,3.880595854
2817,2817,2016,Lobster American,Monhegan,Lincoln,Live Pounds,17221.23,94184.665,3,5.469102091
2818,2818,2016,Lobster American,Mount Desert,Hancock,Live Pounds,16771.8,74131.84,4,4.420028858
2819,2819,2016,Lobster American,New Harbor,Lincoln,Live Pounds,1251290.08,5080711.921,57,4.060378966
2820,2820,2016,Lobster American,North Haven,Knox,Live Pounds,402831.0,1689206.12,17,4.193336958
2821,2821,2016,Lobster American,Northeast Harbor,Hancock,Live Pounds,1154298.6,5409651.645,47,4.686527078
2822,2822,2016,Lobster American,Ogunquit,York,Live Pounds,444822.91,1970188.884,16,4.429153355
2823,2823,2016,Lobster American,Other Hancock,Hancock,Live Pounds,751306.52,3186679.262,54,4.241516847
2824,2824,2016,Lobster American,Other Hancock,Hancock,Live Pounds,175602.46,773821.749,12,4.406668044
2825,2825,2016,Lobster American,Other Maine,Not-Specified,Live Pounds,10372005.08,44785371.66,479,4.317908766
2826,2826,2016,Lobster American,Owls Head,Knox,Live Pounds,3313040.94,14130064.08,91,4.264983239
2827,2827,2016,Lobster American,Pemaquid,Lincoln,Live Pounds,313966.0,1328078.14,25,4.230006243
2828,2828,2016,Lobster American,Phippsburg,Sagadahoc,Live Pounds,6487.5,28261.64,4,4.356322158
2829,2829,2016,Lobster American,Pine Point,Cumberland,Live Pounds,3879.02,18638.78,4,4.805022918
2830,2830,2016,Lobster American,Port Clyde,Knox,Live Pounds,1800862.0,7259398.98,81,4.031068999
2831,2831,2016,Lobster American,Portland,Cumberland,Live Pounds,4117094.27,18261498.74,224,4.435530873
2832,2832,2016,Lobster American,Prospect Harbor,Hancock,Live Pounds,1082436.0,4754391.85,32,4.392307582
2833,2833,2016,Lobster American,Rockland,Knox,Live Pounds,3117730.26,13510531.6,163,4.333451092
2834,2834,2016,Lobster American,Rockport,Knox,Live Pounds,603362.72,2537322.801,29,4.205302577
2835,2835,2016,Lobster American,Round Pond,Lincoln,Live Pounds,365737.95,1463293.408,26,4.000934024
2836,2836,2016,Lobster American,Saco,York,Live Pounds,75331.2,336813.375,9,4.47110062
2837,2837,2016,Lobster American,Scarborough,Cumberland,Live Pounds,451769.9,2087072.685,34,4.619769234
2838,2838,2016,Lobster American,Sorrento,Hancock,Live Pounds,785598.0,3374130.55,38,4.29498363
2839,2839,2016,Lobster American,South Bristol,Lincoln,Live Pounds,1579638.4,6357220.671,79,4.024478432
2840,2840,2016,Lobster American,South Thomaston,Knox,Live Pounds,1962.0,5799.3,4,2.955810398
2841,2841,2016,Lobster American,Southport,Lincoln,Live Pounds,562333.0,2368034.45,43,4.211089248
2842,2842,2016,Lobster American,Southwest Harbor,Hancock,Live Pounds,2465931.14,11221584.31,108,4.550647878
2843,2843,2016,Lobster American,Spruce Head,Knox,Live Pounds,4441895.0,16617391.75,157,3.741059109
2844,2844,2016,Lobster American,St. George,Knox,Live Pounds,289435.0,1327378.7,35,4.586102925
2845,2845,2016,Lobster American,Steuben,Washington,Live Pounds,1937664.05,7887408.933,67,4.07057608
2846,2846,2016,Lobster American,Stonington,Hancock,Live Pounds,18871858.18,70689586.72,402,3.745767165
2847,2847,2016,Lobster American,Sullivan,Hancock,Live Pounds,71902.59,313198.495,23,4.355872229
2848,2848,2016,Lobster American,Swans Island,Hancock,Live Pounds,2727811.1,10826528.55,95,3.968943652
2849,2849,2016,Lobster American,Tenants Harbor,Knox,Live Pounds,2658131.7,10773797.56,103,4.053146637
2850,2850,2016,Lobster American,Vinalhaven,Knox,Live Pounds,9754402.34,41987489.98,225,4.304465668
2851,2851,2016,Lobster American,Wells,York,Live Pounds,53146.38,237206.14,9,4.463260527
2852,2852,2016,Lobster American,Winter Harbor,Hancock,Live Pounds,2029262.5,7578376.36,41,3.734547088
2853,2853,2016,Lobster American,York,York,Live Pounds,886370.29,4063705.628,26,4.584659114
3110,3110,2017,Lobster American,Addison,Washington,Live Pounds,1588285.0,5272760.95,88,3.319782627
3111,3111,2017,Lobster American,Bailey Island,Cumberland,Live Pounds,1370306.99,5595163.868,68,4.083146265
3112,3112,2017,Lobster American,Bar Harbor,Hancock,Live Pounds,1025229.0,4205371.539,57,4.10188508
3113,3113,2017,Lobster American,Bass Harbor,Hancock,Live Pounds,2626283.25,11034120.09,127,4.201420426
3114,3114,2017,Lobster American,Beals,Washington,Live Pounds,5866582.0,18690126.01,276,3.185862911
3115,3115,2017,Lobster American,Biddeford Pool,York,Live Pounds,107013.24,485882.351,19,4.540394731
3116,3116,2017,Lobster American,Blue Hill,Hancock,Live Pounds,1423796.55,5721131.323,71,4.018222493
3117,3117,2017,Lobster American,Boothbay Harbor,Lincoln,Live Pounds,1605430.1,6992732.146,112,4.355675246
3118,3118,2017,Lobster American,Bremen,Lincoln,Live Pounds,731870.07,2675359.4,55,3.655511422
3119,3119,2017,Lobster American,Brooksville,Hancock,Live Pounds,5597.15,33067.489,6,5.907915457
3120,3120,2017,Lobster American,Bucks Harbor,Washington,Live Pounds,59343.9,211631.415,12,3.566186499
3121,3121,2017,Lobster American,Cape Elizabeth,Cumberland,Live Pounds,73453.03,344240.613,23,4.686540678
3122,3122,2017,Lobster American,Cape Porpoise,York,Live Pounds,754864.0,3533241.821,41,4.680633625
3123,3123,2017,Lobster American,Chebeague Island,Cumberland,Live Pounds,830817.5,3401451.875,66,4.094102345
3124,3124,2017,Lobster American,Corea,Hancock,Live Pounds,2145687.0,7430064.3,52,3.462790379
3125,3125,2017,Lobster American,Cundys Harbor,Cumberland,Live Pounds,2285846.86,9354871.15,117,4.092518757
3126,3126,2017,Lobster American,Cushing,Knox,Live Pounds,2042439.16,9303953.96,78,4.555315107
3127,3127,2017,Lobster American,Cutler,Washington,Live Pounds,1389191.1,4084842.48,57,2.940446768
3128,3128,2017,Lobster American,Deer Isle,Hancock,Live Pounds,1224181.1,5040028.005,47,4.117060789
3129,3129,2017,Lobster American,Eastport,Washington,Live Pounds,916742.01,3860442.963,42,4.211046206
3130,3130,2017,Lobster American,Falmouth,Cumberland,Live Pounds,54709.6,260057.73,4,4.753420423
3131,3131,2017,Lobster American,Five Islands,Sagadahoc,Live Pounds,292109.25,1283142.138,60,4.392678897
3132,3132,2017,Lobster American,Freeport,Cumberland,Live Pounds,284604.0,1315529.87,15,4.622316868
3133,3133,2017,Lobster American,Frenchboro,Hancock,Live Pounds,159129.0,676061.2,5,4.248510328
3134,3134,2017,Lobster American,Friendship,Knox,Live Pounds,4288089.1,18975912.14,153,4.425260692
3135,3135,2017,Lobster American,Georgetown,Sagadahoc,Live Pounds,464764.5,1920891.52,25,4.133042692
3136,3136,2017,Lobster American,Gouldsboro,Hancock,Live Pounds,233752.5,604994.825,20,2.588185474
3137,3137,2017,Lobster American,Gouldsboro,Hancock,Live Pounds,404104.7,1138432.13,18,2.817171218
3138,3138,2017,Lobster American,Hancock,Hancock,Live Pounds,355337.0,1541566.8,31,4.338323338
3139,3139,2017,Lobster American,Harpswell,Cumberland,Live Pounds,2099976.66,8843692.315,116,4.211328861
3140,3140,2017,Lobster American,Harrington,Washington,Live Pounds,1321336.0,5425493.55,60,4.106066549
3141,3141,2017,Lobster American,Islesboro,Waldo,Live Pounds,185872.85,723365.67,8,3.891723132
3142,3142,2017,Lobster American,Jonesport,Washington,Live Pounds,3129988.7,9176318.215,215,2.931741643
3143,3143,2017,Lobster American,Kennebunk,York,Live Pounds,12063.0,64014.9,3,5.306714748
3144,3144,2017,Lobster American,Kennebunkport,York,Live Pounds,296979.02,1321328.761,19,4.44923268
3145,3145,2017,Lobster American,Kittery,York,Live Pounds,1268342.78,5894099.04,68,4.647086839
3146,3146,2017,Lobster American,Lamoine,Hancock,Live Pounds,198962.68,841457.769,12,4.229224139
3147,3147,2017,Lobster American,Machiasport,Washington,Live Pounds,1767171.83,5925222.176,79,3.3529406
3148,3148,2017,Lobster American,Milbridge,Washington,Live Pounds,2656293.3,9476977.975,91,3.567745314
3149,3149,2017,Lobster American,New Harbor,Lincoln,Live Pounds,1116139.06,4519165.251,47,4.048926709
3150,3150,2017,Lobster American,North Haven,Knox,Live Pounds,429098.0,1666792.35,27,3.884409506
3151,3151,2017,Lobster American,Northeast Harbor,Hancock,Live Pounds,1131052.25,5107828.128,54,4.515996611
3152,3152,2017,Lobster American,Ogunquit,York,Live Pounds,454094.69,2011114.866,21,4.428844711
3153,3153,2017,Lobster American,Other Hancock,Hancock,Live Pounds,454926.24,1822111.98,40,4.005291012
3154,3154,2017,Lobster American,Other Hancock,Hancock,Live Pounds,148573.6,602226.007,7,4.053385036
3155,3155,2017,Lobster American,Other Maine,Not-Specified,Live Pounds,11961636.59,47797855.67,537,3.995929429
3156,3156,2017,Lobster American,Pemaquid,Lincoln,Live Pounds,211569.6,931906.23,21,4.40472653
3157,3157,2017,Lobster American,Port Clyde,Knox,Live Pounds,1548991.85,6159419.563,72,3.976405404
3158,3158,2017,Lobster American,Portland,Cumberland,Live Pounds,2867654.48,12757392.81,189,4.448720339
3159,3159,2017,Lobster American,Prospect Harbor,Hancock,Live Pounds,877352.05,3594255.78,31,4.096708704
3160,3160,2017,Lobster American,Rockland,Knox,Live Pounds,2132747.8,8791776.595,155,4.122276715
3161,3161,2017,Lobster American,Rockport,Knox,Live Pounds,517882.56,1989259.897,24,3.841140928
3162,3162,2017,Lobster American,Round Pond,Lincoln,Live Pounds,334543.4,1281859.715,27,3.831669419
3163,3163,2017,Lobster American,Saco,York,Live Pounds,57462.21,253494.002,9,4.411490648
3164,3164,2017,Lobster American,Scarborough,Cumberland,Live Pounds,392763.6,1691179.035,33,4.305844623
3165,3165,2017,Lobster American,Sorrento,Hancock,Live Pounds,730746.0,2929068.65,32,4.008326628
3166,3166,2017,Lobster American,South Bristol,Lincoln,Live Pounds,1321343.05,5376228.143,80,4.068760299
3167,3167,2017,Lobster American,Southport,Lincoln,Live Pounds,482335.6,1983399.735,43,4.112074114
3168,3168,2017,Lobster American,Southwest Harbor,Hancock,Live Pounds,2017147.59,8692421.765,93,4.309264135
3169,3169,2017,Lobster American,Spruce Head,Knox,Live Pounds,3679987.0,13420715.16,172,3.646946351
3170,3170,2017,Lobster American,St. George,Knox,Live Pounds,273065.5,1227932.775,47,4.49684334
3171,3171,2017,Lobster American,Steuben,Washington,Live Pounds,1770682.5,6746134.065,63,3.809906104
3172,3172,2017,Lobster American,Stonington,Hancock,Live Pounds,15610054.0,57085219.58,413,3.656952089
3173,3173,2017,Lobster American,Swans Island,Hancock,Live Pounds,2450212.28,9094949.219,108,3.711902554
3174,3174,2017,Lobster American,Tenants Harbor,Knox,Live Pounds,2051267.7,7878420.975,102,3.840757096
3175,3175,2017,Lobster American,Vinalhaven,Knox,Live Pounds,8561446.65,36349614.01,229,4.245732701
3176,3176,2017,Lobster American,Wells,York,Live Pounds,42203.87,193549.081,12,4.586050545
3177,3177,2017,Lobster American,Westport Island,Lincoln,Live Pounds,86916.99,325220.16,14,3.741732888
3178,3178,2017,Lobster American,York,York,Live Pounds,721892.05,3556429.745,25,4.926539564
3428,3428,2018,Lobster American,Addison,Washington,Live Pounds,1403373.0,5103269.65,68,3.636431405
3429,3429,2018,Lobster American,Bailey Island,Cumberland,Live Pounds,1558182.58,6677176.067,79,4.28523342
3430,3430,2018,Lobster American,Bar Harbor,Hancock,Live Pounds,1120182.9,4677826.677,76,4.175949014
3431,3431,2018,Lobster American,Bass Harbor,Hancock,Live Pounds,2459326.4,10574231.45,116,4.299645403
3432,3432,2018,Lobster American,Beals,Washington,Live Pounds,6955277.4,21700428.13,304,3.119994629
3433,3433,2018,Lobster American,Biddeford Pool,York,Live Pounds,158313.3,689814.92,15,4.357277121
3434,3434,2018,Lobster American,Blue Hill,Hancock,Live Pounds,1102903.67,4421359.997,59,4.008836055
3435,3435,2018,Lobster American,Boothbay,Lincoln,Live Pounds,67190.5,306926.575,12,4.568005522
3436,3436,2018,Lobster American,Boothbay Harbor,Lincoln,Live Pounds,1761481.8,8049927.595,103,4.56997489
3437,3437,2018,Lobster American,Bremen,Lincoln,Live Pounds,750990.5,2822042.05,53,3.757759985
3438,3438,2018,Lobster American,Brooksville,Hancock,Live Pounds,2781.0,12711.991,3,4.571014383
3439,3439,2018,Lobster American,Bucks Harbor,Washington,Live Pounds,119983.0,494294.35,10,4.119703208
3440,3440,2018,Lobster American,Cape Elizabeth,Cumberland,Live Pounds,58011.8,304013.9,17,5.240552784
3441,3441,2018,Lobster American,Cape Porpoise,York,Live Pounds,1052115.9,4931357.66,37,4.687085957
3442,3442,2018,Lobster American,Chebeague Island,Cumberland,Live Pounds,531960.2,2240990.75,61,4.212703789
3443,3443,2018,Lobster American,Corea,Hancock,Live Pounds,2295812.0,8165965.6,54,3.556896471
3444,3444,2018,Lobster American,Cundys Harbor,Cumberland,Live Pounds,2839919.1,12134270.98,108,4.27275234
3445,3445,2018,Lobster American,Cushing,Knox,Live Pounds,2297701.25,10938798.1,73,4.760757344
3446,3446,2018,Lobster American,Cutler,Washington,Live Pounds,1410579.5,4315707.275,66,3.059527857
3447,3447,2018,Lobster American,Deer Isle,Hancock,Live Pounds,870488.0,3696519.626,23,4.246491193
3448,3448,2018,Lobster American,Eastport,Washington,Live Pounds,939995.16,4273327.823,40,4.546116836
3449,3449,2018,Lobster American,Falmouth,Cumberland,Live Pounds,62099.0,260202.1,5,4.190117393
3450,3450,2018,Lobster American,Five Islands,Sagadahoc,Live Pounds,349609.7,1612563.025,56,4.612466488
3451,3451,2018,Lobster American,Freeport,Cumberland,Live Pounds,454678.7,2219820.89,16,4.882174797
3452,3452,2018,Lobster American,Frenchboro,Hancock,Live Pounds,153998.0,670850.51,5,4.356228717
3453,3453,2018,Lobster American,Friendship,Knox,Live Pounds,5026665.0,23594041.49,163,4.693776389
3454,3454,2018,Lobster American,Georgetown,Sagadahoc,Live Pounds,491651.0,1955136.04,26,3.976674592
3455,3455,2018,Lobster American,Hancock,Hancock,Live Pounds,379564.8,1520400.52,31,4.005641514
3456,3456,2018,Lobster American,Harpswell,Cumberland,Live Pounds,2434797.25,10278951.53,115,4.221686849
3457,3457,2018,Lobster American,Harrington,Washington,Live Pounds,1963718.48,8660663.074,69,4.410338428
3458,3458,2018,Lobster American,Jonesport,Washington,Live Pounds,3291335.3,9958899.073,200,3.025792928
3459,3459,2018,Lobster American,Kennebunkport,York,Live Pounds,376113.3,1637647.305,20,4.35413293
3460,3460,2018,Lobster American,Kittery,York,Live Pounds,1455530.01,6581655.851,64,4.521827654
3461,3461,2018,Lobster American,Lamoine,Hancock,Live Pounds,430116.25,1813802.113,12,4.217004387
3462,3462,2018,Lobster American,Little Deer Isle,Hancock,Live Pounds,319827.2,1255408.15,18,3.925270115
3463,3463,2018,Lobster American,Machiasport,Washington,Live Pounds,1798822.2,5482057.55,71,3.047581662
