,Unnamed: 0,year,species,port,county,weight_type,weight,value,number_harvesters,price_per_lb
4063,4063,2020,Lobster American,Gouldsboro,Hancock,Live Pounds,363751.0,1549531.35,15,4.259868289
4064,4064,2020,Lobster American,Hancock,Hancock,Live Pounds,396839.0,1689224.4,27,4.256699568
4065,4065,2020,Lobster American,Harpswell,Cumberland,Live Pounds,2683622.38,11864595.91,122,4.421112299
4066,4066,2020,Lobster American,Harrington,Washington,Live Pounds,2179263.01,10157404.38,57,4.660935524
4067,4067,2020,Lobster American,Jonesport,Washington,Live Pounds,2135527.6,6865855.752,142,3.215062991
4068,4068,2020,Lobster American,Kittery,York,Live Pounds,1106241.02,4827867.744,54,4.364209658
4069,4069,2020,Lobster American,Lamoine,Hancock,Live Pounds,365466.2,1691940.88,12,4.629541337
4070,4070,2020,Lobster American,Lubec,Washington,Live Pounds,354326.72,1645830.661,25,4.644952153
4071,4071,2020,Lobster American,Machiasport,Washington,Live Pounds,1682902.66,5682086.83,66,3.376360954
4072,4072,2020,Lobster American,Matinicus,Knox,Live Pounds,1013081.57,4317682.991,51,4.261930252
4073,4073,2020,Lobster American,Milbridge,Washington,Live Pounds,2397205.15,10069956.55,92,4.20070704
4074,4074,2020,Lobster American,Mount Desert,Hancock,Live Pounds,227473.2,1101328.875,10,4.841576392
4075,4075,2020,Lobster American,New Harbor,Lincoln,Live Pounds,957839.01,4172444.485,46,4.35610206
4076,4076,2020,Lobster American,North Haven,Knox,Live Pounds,328697.0,1389418.803,24,4.227050454
4077,4077,2020,Lobster American,Northeast Harbor,Hancock,Live Pounds,45570.6,217296.26,18,4.768343186
4078,4078,2020,Lobster American,Ogunquit,York,Live Pounds,502357.3,2244682.345,20,4.46829845
4079,4079,2020,Lobster American,Ogunquit,York,Live Pounds,191.0,620.75,1,3.25
4080,4080,2020,Lobster American,Other Hancock,Hancock,Live Pounds,307483.4,1383937.755,26,4.500853558
4081,4081,2020,Lobster American,Other Hancock,Hancock,Live Pounds,25762.29,109627.195,5,4.255335803
4082,4082,2020,Lobster American,Other Maine,Not-Specified,Live Pounds,12318095.12,53063487.41,625,4.307767304
4083,4083,2020,Lobster American,Phippsburg,Sagadahoc,Live Pounds,121691.0,490158.92,13,4.027897872
4084,4084,2020,Lobster American,Port Clyde,Knox,Live Pounds,1368037.0,5809401.175,63,4.246523431
4085,4085,2020,Lobster American,Portland,Cumberland,Live Pounds,2510389.97,11757568.77,176,4.683562678
4086,4086,2020,Lobster American,Prospect Harbor,Hancock,Live Pounds,877834.0,4010434.55,39,4.568556868
4087,4087,2020,Lobster American,Rockport,Knox,Live Pounds,554381.64,2346397.051,23,4.232458079
4088,4088,2020,Lobster American,Round Pond,Lincoln,Live Pounds,274215.0,1064719.35,24,3.882790329
4089,4089,2020,Lobster American,Saco,York,Live Pounds,56506.62,253306.875,11,4.482782283
4090,4090,2020,Lobster American,Scarborough,Cumberland,Live Pounds,607282.56,2807894.241,27,4.623703077
4091,4091,2020,Lobster American,Sorrento,Hancock,Live Pounds,589283.8,2726452.14,17,4.626721692
4092,4092,2020,Lobster American,South Bristol,Lincoln,Live Pounds,1217376.0,5144184.59,85,4.225633321
4093,4093,2020,Lobster American,Southport,Lincoln,Live Pounds,457108.25,1916723.888,32,4.19315094
4094,4094,2020,Lobster American,Southwest Harbor,Hancock,Live Pounds,2538315.5,11708062.14,121,4.612532264
4095,4095,2020,Lobster American,Spruce Head,Knox,Live Pounds,3968133.86,16533560.83,150,4.16658344
4096,4096,2020,Lobster American,Steuben,Washington,Live Pounds,1625917.8,7047055.35,63,4.334201489
4097,4097,2020,Lobster American,Stonington,Hancock,Live Pounds,11202565.05,43659183.49,385,3.897248826
4098,4098,2020,Lobster American,Sullivan,Hancock,Live Pounds,125145.0,522188.3,7,4.172666107
4099,4099,2020,Lobster American,Swans Island,Hancock,Live Pounds,1831771.21,7709380.566,86,4.20870277
4100,4100,2020,Lobster American,Tenants Harbor,Knox,Live Pounds,1692396.0,7059463.2,80,4.171283317
4101,4101,2020,Lobster American,Vinalhaven,Knox,Live Pounds,7472659.5,33440683.93,209,4.475071282
4102,4102,2020,Lobster American,York,York,Live Pounds,676558.12,3146685.215,23,4.651019804
4103,4103,2020,Mackerel Atlantic,Portland,Cumberland,Live Pounds,925433.2,338418.68,6,0.365686772
4104,4104,2020,Menhaden Atlantic,Addison,Washington,Live Pounds,10500.0,2761.5,4,0.263
4105,4105,2020,Menhaden Atlantic,Bailey Island,Cumberland,Live Pounds,798785.0,210080.455,7,0.263
4106,4106,2020,Menhaden Atlantic,Blue Hill,Hancock,Live Pounds,57620.0,15154.06,6,0.263
4107,4107,2020,Menhaden Atlantic,Blue Hill,Hancock,Live Pounds,17920.0,4712.96,2,0.263
4108,4108,2020,Menhaden Atlantic,Boothbay,Lincoln,Live Pounds,28125.0,7396.875,5,0.263
4109,4109,2020,Menhaden Atlantic,Boothbay Harbor,Lincoln,Live Pounds,1754898.0,461538.174,17,0.263
4110,4110,2020,Menhaden Atlantic,Bremen,Lincoln,Live Pounds,816990.0,214868.37,11,0.263
4111,4111,2020,Menhaden Atlantic,Cape Porpoise,York,Live Pounds,174077.0,45782.251,4,0.263
4112,4112,2020,Menhaden Atlantic,Cliff Island,Cumberland,Live Pounds,1485.0,390.555,4,0.263
4113,4113,2020,Menhaden Atlantic,Cundys Harbor,Cumberland,Live Pounds,860430.0,226293.09,12,0.263
4114,4114,2020,Menhaden Atlantic,Cushing,Knox,Live Pounds,573820.0,150914.66,11,0.263
4115,4115,2020,Menhaden Atlantic,Deer Isle,Hancock,Live Pounds,219865.0,57824.495,7,0.263
4116,4116,2020,Menhaden Atlantic,Freeport,Cumberland,Live Pounds,70495.0,18540.185,7,0.263
4117,4117,2020,Menhaden Atlantic,Friendship,Knox,Live Pounds,2344605.0,616631.115,22,0.263
4118,4118,2020,Menhaden Atlantic,Harpswell,Cumberland,Live Pounds,2992730.0,787087.99,30,0.263
4119,4119,2020,Menhaden Atlantic,Islesboro,Waldo,Live Pounds,49615.0,13048.745,5,0.263
4120,4120,2020,Menhaden Atlantic,Islesford,Hancock,Live Pounds,21380.0,5622.94,3,0.263
4121,4121,2020,Menhaden Atlantic,Jonesport,Washington,Live Pounds,12000.0,3156.0,3,0.263
4122,4122,2020,Menhaden Atlantic,Kennebunkport,York,Live Pounds,368035.0,96793.205,4,0.263
4123,4123,2020,Menhaden Atlantic,Long Island,Cumberland,Live Pounds,67087.0,17643.881,3,0.263
4124,4124,2020,Menhaden Atlantic,Matinicus Isle,Knox,Live Pounds,25000.0,6575.0,3,0.263
4125,4125,2020,Menhaden Atlantic,Milbridge,Washington,Live Pounds,102005.0,26827.315,12,0.263
4126,4126,2020,Menhaden Atlantic,New Harbor,Lincoln,Live Pounds,807155.0,212281.765,12,0.263
4127,4127,2020,Menhaden Atlantic,North Haven,Knox,Live Pounds,101660.0,26736.58,5,0.263
4128,4128,2020,Menhaden Atlantic,Other Maine,Not-Specified,Live Pounds,1398838.0,367894.394,53,0.263
4129,4129,2020,Menhaden Atlantic,Owls Head,Knox,Live Pounds,145850.0,38358.55,4,0.263
4130,4130,2020,Menhaden Atlantic,Phippsburg,Sagadahoc,Live Pounds,579885.0,152509.755,15,0.263
4131,4131,2020,Menhaden Atlantic,Port Clyde,Knox,Live Pounds,747140.0,196497.82,13,0.263
4132,4132,2020,Menhaden Atlantic,Portland,Cumberland,Live Pounds,4596092.0,1208772.196,32,0.263
4133,4133,2020,Menhaden Atlantic,Rockland,Knox,Live Pounds,715872.0,188274.336,13,0.263
4134,4134,2020,Menhaden Atlantic,Round Pond,Lincoln,Live Pounds,468282.0,123158.166,6,0.263
4135,4135,2020,Menhaden Atlantic,Scarborough,Cumberland,Live Pounds,398170.0,104718.71,4,0.263
4136,4136,2020,Menhaden Atlantic,Sebasco,Sagadahoc,Live Pounds,141940.0,37330.22,9,0.263
4137,4137,2020,Menhaden Atlantic,Small Point,Sagadahoc,Live Pounds,52385.0,13777.255,3,0.263
4138,4138,2020,Menhaden Atlantic,Sorrento,Hancock,Live Pounds,598150.0,157313.45,5,0.263
4139,4139,2020,Menhaden Atlantic,South Bristol,Lincoln,Live Pounds,1076785.0,283194.455,9,0.263
4140,4140,2020,Menhaden Atlantic,Spruce Head,Knox,Live Pounds,711755.0,187191.565,11,0.263
4141,4141,2020,Menhaden Atlantic,Spruce Head Island,Knox,Live Pounds,152750.0,40173.25,5,0.263
4142,4142,2020,Menhaden Atlantic,St. George,Knox,Live Pounds,102590.0,26981.17,4,0.263
4143,4143,2020,Menhaden Atlantic,Steuben,Washington,Live Pounds,85150.0,22394.45,5,0.263
4144,4144,2020,Menhaden Atlantic,Stonington,Hancock,Live Pounds,1445513.5,380170.049,31,0.262999999
4145,4145,2020,Menhaden Atlantic,Tenants Harbor,Knox,Live Pounds,203111.0,53418.193,11,0.263
4146,4146,2020,Menhaden Atlantic,UK,UK,Live Pounds,46700.0,12282.1,9,0.263
4147,4147,2020,Menhaden Atlantic,Vinalhaven,Knox,Live Pounds,919096.0,241722.248,24,0.263
4148,4148,2020,Menhaden Atlantic,Waldoboro,Lincoln,Live Pounds,20510.0,5394.13,3,0.263
4149,4149,2020,Menhaden Atlantic,West Point,Sagadahoc,Live Pounds,128730.0,33855.99,9,0.263
4150,4150,2020,Menhaden Atlantic,Westport Island,Lincoln,Live Pounds,5350.0,1407.05,3,0.263
4151,4151,2020,Menhaden Atlantic,Yarmouth,Cumberland,Live Pounds,29285.0,7701.955,6,0.263
4152,4152,2020,Monkfish,Portland,Cumberland,Live Pounds,708691.02,295617.22,23,0.417131319
4153,4153,2020,Mussel Blue Sea,Other Maine,Not-Specified,Live Pounds,9185540.46,2700385.825,13,0.293982247
4154,4154,2020,Oyster Eastern / American,Brunswick,Cumberland,Live Pounds,101119.25,270548.33,16,2.675537348
4155,4155,2020,Oyster Eastern / American,Damariscotta,Lincoln,Live Pounds,598848.04,1636822.3,26,2.733284891
4156,4156,2020,Oyster Eastern / American,Freeport,Cumberland,Live Pounds,54921.29,149478.73,14,2.721690077
4157,4157,2020,Oyster Eastern / American,Georgetown,Sagadahoc,Live Pounds,39516.47,150387.8,9,3.805699244
4158,4158,2020,Oyster Eastern / American,Harpswell,Cumberland,Live Pounds,26377.59,73802.28,25,2.797915958
4159,4159,2020,Oyster Eastern / American,New Meadows,Sagadahoc,Live Pounds,12187.8,31721.63,7,2.602736343
4160,4160,2020,Oyster Eastern / American,Newcastle,Lincoln,Live Pounds,19829.94,53978.59,5,2.722075306
4161,4161,2020,Oyster Eastern / American,Other Maine,Not-Specified,Live Pounds,797870.49,2059594.03,48,2.581363838
4162,4162,2020,Oyster Eastern / American,Phippsburg,Sagadahoc,Live Pounds,2912.48,8484.45,3,2.913135884
4163,4163,2020,Oyster Eastern / American,Portland,Cumberland,Live Pounds,1761685.03,142523.91,11,0.080902038
4164,4164,2020,Oyster Eastern / American,West Bath,Sagadahoc,Live Pounds,67702.09,188615.84,7,2.78596776
4165,4165,2020,Oyster Eastern / American,Yarmouth,Cumberland,Live Pounds,7181.56,20540.58,7,2.860183581
4166,4166,2020,Oyster European Flat,Harpswell,Cumberland,Live Pounds,9926.12,19830.65,5,1.997824931
4167,4167,2020,Oyster European Flat,Other Maine,Not-Specified,Live Pounds,28348.19,37135.75,12,1.309986634
4168,4168,2020,Periwinkle Common,Lubec,Washington,Live Pounds,39351.18,46052.71,57,1.170300611
4169,4169,2020,Periwinkle Common,Other Maine,Not-Specified,Live Pounds,224950.56,251173.5,233,1.116572015
4170,4170,2020,Plaice American (Dab),Portland,Cumberland,Live Pounds,89279.1,115074.9,19,1.288934364
4171,4171,2020,Pollock,Other Maine,Not-Specified,Live Pounds,9126.73,12338.04,9,1.351857675
4172,4172,2020,Pollock,Portland,Cumberland,Live Pounds,409252.3,532613.2,27,1.301429949
4173,4173,2020,Redfish Acadian Ocean Perch,Other Maine,Not-Specified,Live Pounds,1601.0,987.23,6,0.616633354
4174,4174,2020,Redfish Acadian Ocean Perch,Portland,Cumberland,Live Pounds,52753.0,28264.22,20,0.535784126
4175,4175,2020,Rockweed,Other Maine,Not-Specified,Live Pounds,15562783.0,713520.923,33,0.0458479
4176,4176,2020,Sandworms,Other Maine,Not-Specified,Live Pounds,235998.14,2102154.72,215,8.907505457
4177,4177,2020,Scallop Sea,Addison,Washington,Meat Pounds,6853.0,78294.125,6,11.42479571
4178,4178,2020,Scallop Sea,Bass Harbor,Hancock,Meat Pounds,9510.0,95499.215,11,10.04197844
4179,4179,2020,Scallop Sea,Beals,Washington,Meat Pounds,101541.0,1029920.945,49,10.14290725
4180,4180,2020,Scallop Sea,Blue Hill,Hancock,Meat Pounds,4968.0,53739.05,10,10.81703905
4181,4181,2020,Scallop Sea,Brooklin,Hancock,Meat Pounds,10148.0,101148.185,6,9.967302424
4182,4182,2020,Scallop Sea,Brooksville,Hancock,Meat Pounds,1010.0,10291.33,3,10.18943564
4183,4183,2020,Scallop Sea,Cutler,Washington,Meat Pounds,69743.0,654691.465,29,9.387199647
4184,4184,2020,Scallop Sea,Eastport,Washington,Meat Pounds,30463.0,328044.825,25,10.76863162
4185,4185,2020,Scallop Sea,Edmunds,Washington,Meat Pounds,15390.0,158462.405,17,10.29645257
4186,4186,2020,Scallop Sea,Jonesport,Washington,Meat Pounds,32160.0,333514.489,28,10.3704754
4187,4187,2020,Scallop Sea,Lubec,Washington,Meat Pounds,67091.0,678439.021,37,10.11222103
4188,4188,2020,Scallop Sea,Machiasport,Washington,Meat Pounds,27591.0,277808.605,21,10.06881248
4189,4189,2020,Scallop Sea,Milbridge,Washington,Meat Pounds,4475.0,55330.325,10,12.36431844
4190,4190,2020,Scallop Sea,Other Hancock,Hancock,Meat Pounds,2075.0,29287.925,3,14.11466265
4191,4191,2020,Scallop Sea,Other Hancock,Hancock,Meat Pounds,1014.0,10388.7,4,10.24526627
4192,4192,2020,Scallop Sea,Other Maine,Not-Specified,Meat Pounds,64294.0,698339.413,79,10.86165759
4193,4193,2020,Scallop Sea,Pembroke,Washington,Meat Pounds,41013.0,466526.425,63,11.37508656
4194,4194,2020,Scallop Sea,Perry,Washington,Meat Pounds,5170.0,51041.9,15,9.87270793
4195,4195,2020,Scallop Sea,Port Clyde,Knox,Meat Pounds,1131.0,11334.25,3,10.0214412
4196,4196,2020,Scallop Sea,Portland,Cumberland,Meat Pounds,29408.0,305866.9,22,10.4008059
4197,4197,2020,Scallop Sea,South Thomaston,Knox,Meat Pounds,1048.0,11895.5,3,11.35066794
4198,4198,2020,Scallop Sea,Southwest Harbor,Hancock,Meat Pounds,9735.0,84627.735,11,8.693141757
4199,4199,2020,Scallop Sea,Spruce Head,Knox,Meat Pounds,27871.0,289232.67,13,10.37754907
4200,4200,2020,Scallop Sea,Steuben,Washington,Meat Pounds,7615.0,63903.78,5,8.391829284
4201,4201,2020,Scallop Sea,Stonington,Hancock,Meat Pounds,103291.0,1097373.985,47,10.6241007
4202,4202,2020,Sea Urchin,Lubec,Washington,Live Pounds,425740.0,1306065.8,56,3.067754498
4203,4203,2020,Sea Urchin,Milbridge,Washington,Live Pounds,10135.0,31450.8,7,3.103186976
4204,4204,2020,Sea Urchin,Other Maine,Not-Specified,Live Pounds,306615.0,900911.45,64,2.938249759
4205,4205,2020,Sea Urchin,Rockland,Knox,Live Pounds,221189.0,689899.05,32,3.119047737
4206,4206,2020,Sea Urchin,Stonington,Hancock,Live Pounds,254542.0,738179.21,25,2.900029111
4207,4207,2020,Sea Urchin,Whiting,Washington,Live Pounds,18100.0,48294.0,15,2.668176796
4208,4208,2020,Sea Urchin,Winter Harbor,Hancock,Live Pounds,45176.0,150413.9,9,3.329509031
4209,4209,2020,Squid Short-Finned,Other Maine,Not-Specified,Live Pounds,713.25,1426.5,4,2.0
4210,4210,2020,Tuna Atlantic Bluefin,Cushing,Knox,Live Pounds,10550.94,44345.78,6,4.203016982
4211,4211,2020,Tuna Atlantic Bluefin,Friendship,Knox,Live Pounds,27899.61,105625.96,25,3.785929624
4212,4212,2020,Tuna Atlantic Bluefin,Harpswell,Cumberland,Live Pounds,41594.0,158564.86,29,3.812205126
4213,4213,2020,Tuna Atlantic Bluefin,Kennebunk,York,Live Pounds,9048.75,32483.36,5,3.589817378
4214,4214,2020,Tuna Atlantic Bluefin,Kennebunkport,York,Live Pounds,17287.5,75389.1,12,4.360902386
4215,4215,2020,Tuna Atlantic Bluefin,Kittery,York,Live Pounds,6471.25,19395.0,9,2.997102569
4216,4216,2020,Tuna Atlantic Bluefin,Ogunquit,York,Live Pounds,12786.25,43523.89,5,3.403960504
4217,4217,2020,Tuna Atlantic Bluefin,Other Maine,Not-Specified,Live Pounds,117124.65,470500.88,92,4.017095291
4218,4218,2020,Tuna Atlantic Bluefin,Port Clyde,Knox,Live Pounds,5472.5,17771.33,9,3.247387848
4219,4219,2020,Tuna Atlantic Bluefin,Portland,Cumberland,Live Pounds,156411.79,633432.14,75,4.049772335
4220,4220,2020,Tuna Atlantic Bluefin,Saco,York,Live Pounds,39977.1,162876.14,29,4.074236
4221,4221,2020,Tuna Atlantic Bluefin,South Bristol,Lincoln,Live Pounds,11476.25,44293.94,9,3.859617907
4222,4222,2020,Tuna Atlantic Bluefin,Tenants Harbor,Knox,Live Pounds,8343.75,31854.44,5,3.817760599
4223,4223,2020,Tuna Atlantic Bluefin,Wells,York,Live Pounds,14557.88,54863.0,9,3.768611913
4224,4224,2020,Tuna Atlantic Bluefin,Yarmouth,Cumberland,Live Pounds,1898.75,3835.0,5,2.019749835
4225,4225,2020,Tuna Atlantic Bluefin,York,York,Live Pounds,14666.25,55891.13,13,3.810867127
4226,4226,2020,Unidentified Catch,Other Maine,Not-Specified,Live Pounds,17745412.31,39746949.75,78,2.239843688
4227,4227,2021,Bloodworms,Other Hancock,Hancock,Live Pounds,31777.98,562791.44,147,17.71010744
4228,4228,2021,Bloodworms,Other Maine,Not-Specified,Live Pounds,240057.87,4691912.87,444,19.54492419
4229,4229,2021,Bloodworms,Wiscasset,Lincoln,Live Pounds,30049.55,536420.11,76,17.85118612
4230,4230,2021,Clam Northern Quahog / Hard,Brunswick,Cumberland,Live Pounds,634082.41,1407972.4,94,2.220488028
4231,4231,2021,Clam Northern Quahog / Hard,Damariscotta,Lincoln,Live Pounds,2125.23,3575.46,10,1.682387318
4232,4232,2021,Clam Northern Quahog / Hard,Freeport,Cumberland,Live Pounds,3262.65,5733.57,15,1.757335295
4233,4233,2021,Clam Northern Quahog / Hard,Harpswell,Cumberland,Live Pounds,213414.14,496790.2,49,2.327822327
4234,4234,2021,Clam Northern Quahog / Hard,Other Maine,Not-Specified,Live Pounds,192023.07,364335.0,63,1.897350147
4235,4235,2021,Clam Northern Quahog / Hard,Waldoboro,Lincoln,Live Pounds,2902.94,6542.83,3,2.253863325
4236,4236,2021,Clam Northern Quahog / Hard,West Bath,Sagadahoc,Live Pounds,388855.11,934901.87,64,2.404242212
4237,4237,2021,Clam Ocean Quahog,Jonesport,Washington,Live Pounds,1434478.0,687292.0,3,0.479123416
4238,4238,2021,Clam Razor Atlantic,Damariscotta,Lincoln,Live Pounds,299.0,1181.0,5,3.949832776
4239,4239,2021,Clam Razor Atlantic,Other Maine,Not-Specified,Live Pounds,14201.0,60701.0,30,4.274417295
4240,4240,2021,Clam Razor Atlantic,Waldoboro,Lincoln,Live Pounds,299.0,1139.5,4,3.811036789
4241,4241,2021,Clam Soft,Addison,Washington,Live Pounds,141623.62,469114.75,64,3.312404739
4242,4242,2021,Clam Soft,Boothbay,Lincoln,Live Pounds,95093.18,329806.0,29,3.468240309
4243,4243,2021,Clam Soft,Boothbay Harbor,Lincoln,Live Pounds,11741.33,41113.1,15,3.501570946
4244,4244,2021,Clam Soft,Bremen,Lincoln,Live Pounds,123396.88,379393.94,51,3.074582923
4245,4245,2021,Clam Soft,Bristol,Lincoln,Live Pounds,18967.32,63049.32,20,3.32410272
4246,4246,2021,Clam Soft,Brooklin,Hancock,Live Pounds,11097.48,32758.47,11,2.951883671
4247,4247,2021,Clam Soft,Brooksville,Hancock,Live Pounds,33934.62,100974.8,12,2.975568903
4248,4248,2021,Clam Soft,Brunswick,Cumberland,Live Pounds,616343.55,2250402.52,116,3.651214522
4249,4249,2021,Clam Soft,Cushing,Knox,Live Pounds,259568.11,935864.3,122,3.605467174
4250,4250,2021,Clam Soft,Cutler,Washington,Live Pounds,341924.71,1087154.978,118,3.179515683
4251,4251,2021,Clam Soft,Damariscotta,Lincoln,Live Pounds,37312.73,119402.5,37,3.200047276
4252,4252,2021,Clam Soft,Deer Isle,Hancock,Live Pounds,232780.59,723759.334,91,3.10919108
4253,4253,2021,Clam Soft,Eastport,Washington,Live Pounds,38404.7,141447.725,29,3.683083711
4254,4254,2021,Clam Soft,Franklin,Hancock,Live Pounds,331207.71,1048096.111,73,3.164467732
4255,4255,2021,Clam Soft,Freeport,Cumberland,Live Pounds,435150.64,1584387.88,70,3.641010111
4256,4256,2021,Clam Soft,Friendship,Knox,Live Pounds,100618.98,346770.45,51,3.446372146
4257,4257,2021,Clam Soft,Georgetown,Sagadahoc,Live Pounds,62896.66,219475.48,15,3.489461603
4258,4258,2021,Clam Soft,Gouldsboro,Hancock,Live Pounds,42201.7,132444.8,22,3.138375942
4259,4259,2021,Clam Soft,Hancock,Hancock,Live Pounds,24606.06,75038.37,41,3.049589004
4260,4260,2021,Clam Soft,Harpswell,Cumberland,Live Pounds,213483.87,766701.9,52,3.591380932
4261,4261,2021,Clam Soft,Harrington,Washington,Live Pounds,291565.42,874098.36,75,2.997949345
4262,4262,2021,Clam Soft,Jonesboro,Washington,Live Pounds,193184.13,670832.85,44,3.472504962
4263,4263,2021,Clam Soft,Jonesport,Washington,Live Pounds,238535.01,729239.57,120,3.057159492
4264,4264,2021,Clam Soft,Lamoine,Hancock,Live Pounds,40184.22,113619.905,42,2.827475686
4265,4265,2021,Clam Soft,Lubec,Washington,Live Pounds,421002.21,1399782.14,105,3.324880741
4266,4266,2021,Clam Soft,Machias,Washington,Live Pounds,77203.7,250312.225,47,3.242230942
4267,4267,2021,Clam Soft,Machiasport,Washington,Live Pounds,455403.84,1468343.168,141,3.224266111
4268,4268,2021,Clam Soft,Milbridge,Washington,Live Pounds,213252.5,667617.7,65,3.130644189
4269,4269,2021,Clam Soft,Newcastle,Lincoln,Live Pounds,5020.91,22819.6,16,4.544913173
4270,4270,2021,Clam Soft,Other Maine,Not-Specified,Live Pounds,247535.55,818214.59,176,3.305442754
4271,4271,2021,Clam Soft,Pembroke,Washington,Live Pounds,82483.05,230166.7,58,2.790472709
4272,4272,2021,Clam Soft,Perry,Washington,Live Pounds,104519.32,382161.13,133,3.656368315
4273,4273,2021,Clam Soft,Phippsburg,Sagadahoc,Live Pounds,79910.64,262269.38,23,3.282033281
4274,4274,2021,Clam Soft,Roque Bluffs,Washington,Live Pounds,98983.4,341589.726,25,3.450979922
4275,4275,2021,Clam Soft,Scarborough,Cumberland,Live Pounds,445252.44,1512729.4,42,3.397464593
4276,4276,2021,Clam Soft,Sorrento,Hancock,Live Pounds,4609.86,13153.45,15,2.853329602
4277,4277,2021,Clam Soft,South Bristol,Lincoln,Live Pounds,231384.68,778802.65,47,3.365834981
4278,4278,2021,Clam Soft,St. George,Knox,Live Pounds,97999.9,330402.25,51,3.371454971
4279,4279,2021,Clam Soft,Steuben,Washington,Live Pounds,9427.57,34583.2,12,3.66830477
4280,4280,2021,Clam Soft,Stonington,Hancock,Live Pounds,61661.55,176713.892,25,2.865868471
4281,4281,2021,Clam Soft,Sullivan,Hancock,Live Pounds,153714.64,576810.886,73,3.752478528
4282,4282,2021,Clam Soft,Swans Island,Hancock,Live Pounds,44930.76,140897.535,13,3.13588141
4283,4283,2021,Clam Soft,Trenton,Hancock,Live Pounds,2672.18,9961.84,13,3.727982396
4284,4284,2021,Clam Soft,Vinalhaven,Knox,Live Pounds,70198.82,252992.8,54,3.603946619
4285,4285,2021,Clam Soft,Waldoboro,Lincoln,Live Pounds,464093.71,1534636.0,178,3.30673734
4286,4286,2021,Clam Soft,West Bath,Sagadahoc,Live Pounds,94135.32,365019.0,29,3.877598759
4287,4287,2021,Clam Soft,Westport Island,Lincoln,Live Pounds,10418.83,43427.5,5,4.168174354
4288,4288,2021,Clam Soft,Whiting,Washington,Live Pounds,38225.35,126825.2,20,3.31782966
4289,4289,2021,Clam Soft,Wiscasset,Lincoln,Live Pounds,30200.29,110515.9,19,3.659431747
4290,4290,2021,Clam Soft,Woolwich,Sagadahoc,Live Pounds,14977.99,49562.1,10,3.308995399
4291,4291,2021,Clam Soft,Yarmouth,Cumberland,Live Pounds,38433.94,140091.6,15,3.644997104
4292,4292,2021,Clam Surf / Hen,Other Maine,Not-Specified,Live Pounds,15998.63,7895.0,3,0.493479754
4293,4293,2021,Cod Atlantic,Other Maine,Not-Specified,Live Pounds,47216.65,128539.82,25,2.722340954
4294,4294,2021,Crab Atlantic Rock,Other Maine,Not-Specified,Live Pounds,1048764.02,752020.38,302,0.717053947
4295,4295,2021,Crab Atlantic Rock,Stonington,Hancock,Live Pounds,144267.0,97478.95,90,0.675684321
4296,4296,2021,Crab Atlantic Rock,Vinalhaven,Knox,Live Pounds,6723.0,3510.7,24,0.522192474
4297,4297,2021,Crab Jonah,Addison,Washington,Live Pounds,15341.85,13842.66,15,0.902281016
4298,4298,2021,Crab Jonah,Bass Harbor,Hancock,Live Pounds,8589.0,6737.65,9,0.784451042
4299,4299,2021,Crab Jonah,Beals,Washington,Live Pounds,378770.6,292034.63,144,0.771006593
4300,4300,2021,Crab Jonah,Blue Hill,Hancock,Live Pounds,70332.15,30363.67,18,0.431718211
4301,4301,2021,Crab Jonah,Corea,Hancock,Live Pounds,17001.0,15191.4,15,0.893559202
4302,4302,2021,Crab Jonah,Friendship,Knox,Live Pounds,48196.0,27500.2,11,0.57059092
4303,4303,2021,Crab Jonah,Milbridge,Washington,Live Pounds,37499.0,23188.55,12,0.618377823
4304,4304,2021,Crab Jonah,Other Maine,Not-Specified,Live Pounds,646476.1,523263.293,278,0.809408566
4305,4305,2021,Crab Jonah,Port Clyde,Knox,Live Pounds,26792.0,20727.1,9,0.773630188
4306,4306,2021,Crab Jonah,Portland,Cumberland,Live Pounds,2233.0,2703.3,8,1.210613524
4307,4307,2021,Crab Jonah,Spruce Head,Knox,Live Pounds,73787.0,95511.5,26,1.294421782
4308,4308,2021,Crab Jonah,Stonington,Hancock,Live Pounds,81905.0,36369.0,63,0.444038825
4309,4309,2021,Crab Jonah,Tenants Harbor,Knox,Live Pounds,19539.0,16689.1,13,0.854142996
4310,4310,2021,Cusk,Other Maine,Not-Specified,Live Pounds,1435.81,741.96,11,0.516753609
4311,4311,2021,Elver,Addison,Washington,Live Pounds,52.55,84653.85,21,1610.920076
4312,4312,2021,Elver,Bangor,Penobscot,Live Pounds,660.89,1456303.6,101,2203.549153
4313,4313,2021,Elver,Belfast,Waldo,Live Pounds,256.98,391790.25,42,1524.594326
4314,4314,2021,Elver,Blue Hill,Hancock,Live Pounds,164.94,297680.4,25,1804.77992
4315,4315,2021,Elver,Boothbay,Lincoln,Live Pounds,36.2,63792.95,8,1762.236188
4316,4316,2021,Elver,Bristol,Lincoln,Live Pounds,18.77,36556.6,4,1947.607885
4317,4317,2021,Elver,Bucksport,Hancock,Live Pounds,2.98,5437.55,4,1824.681208
4318,4318,2021,Elver,Calais,Washington,Live Pounds,186.73,293801.37,42,1573.402078
4319,4319,2021,Elver,Camden,Knox,Live Pounds,190.73,311995.0,53,1635.794054
4320,4320,2021,Elver,Corea,Hancock,Live Pounds,6.36,9643.75,4,1516.312893
4321,4321,2021,Elver,Ellsworth,Hancock,Live Pounds,460.95,966291.52,63,2096.304415
